text,correct,predicted_native_language
"They emphasized just three things that I must be honest, I have to live with someone else in harmony and I must not cause pain to others.","They emphasized just three things, that is I must be honest, I have to live with someone else in harmony (-or maybe- I have to find a good husband) and I must not cause pain to others.",Spanish
"After finishing my course in language school, I tried to work in Sydney.","After finishing my course in the language school, I worked in Sydney. [This time you use ""the"" before ""language school"" to indicate that it is the one you mentioned earlier. Saying ""I tried to work"" in English makes it sound as if you attempted to do so, but were not successful. It is better to say simply that you worked.]",Spanish
"Sushi was born Japanese food, but amuzingly Korean tended to be japanese.","Sushi is originally Japanese food, but amusingly . [This doesn't make sense as you wrote it. Perhaps you mean ""... some Korean foods were sold with the name ""sushi."" Or do you mean that some Koreans (Korean people) pretended to be Japanese?]",Spanish
I will develop my English skill continuesly.,"I will continue to develop my English skills. [The word you were looking for is ""continuously,"" but it is not appropriate here-- that means to do something without ever stopping for a break.]",Spanish
My born character is to love to talk much and express my own feeling to another one.,I love to talk. My management style is to allow people to express their feelings and opinions freely to each other. I think that a workplace runs more smoothly when everyone feels like they can raise concerns freely.,Spanish
My major was established for making talented student who has management mind and engineer mind.,"My major was established for making talented student who has management mind and engineer mind. ->> I wouldn't use ""established"" and ""mind""...maybe ""My major was intended for talented students who have an interest in management and engineering.""",Spanish
"by chance, I had a chance to drink Seoul milk.",", I had a chance to drink Seoul milk. (You don't need to say by chance, and I had a chance in the same sentence.)",Spanish
I wish this blog is memory to my growth.,I this blog memory my growth.I want this blog to record my growth.,Spanish
"I reserved this party, but I am little nervous.","I plan to go to this party, but I am a little nervous. (if you made reservations to go to the party, you may say, ""I made reservations to go to this party, but I am a little nervous."")",Spanish
It's quite good to make use of the time for moving if you could stand other's biased-eyes.,(It's / The netbook is) quite good to make use of the time you have free when on the move but there are always people looking at my screen. (Is this what you were trying to say?),Spanish
or the lyric's syntax is fault?,Not really sure what you want to express in this phrase but I presume you don't need it because the previous sentence is asking the same question.,Spanish
"Today, you call me and say that you want to meet me at Highland coffee.","Today, you called me and said that you wanted to meet me at Highland coffee. Because you are talking about something that happened earlier today you have to make sure that the verbs are in the past tense.",Spanish
"when i saw the blog which was similar to my bfs japanese, the same way to make a mistake i saw it in his sentence a lot before, the same way to misunderstand, i wanna see him more finally.","when i saw the blog which was similar to my bfs japanese, the same mistakes i saw in his sentences before, and the same way of misunderstanding, i realize that I wanna see him more .",Spanish
I think they need to prepare to be parents before becoming.,"I think they need to prepare to be parents before becoming. I think that preparation is necessary before becoming parents. Eh, I just thought your sentence sounded kind of funny",Spanish
Bless everybody have a new start new owner!!,I'd like to wish everyone well!,Spanish
"However, I eventually didn't get any clothes at Harajuku.","However, I didn't get any clothes at Harajuku.However, I didn't get any clothes at Harajuku.",Spanish
Because some of stores which have charming clothes are also found at other fashion buildings!,"Because some of stores which have charming clothes are also found at other fashion buildings! -->It's incomplete sentence...it will be better to be:Because some of stores which have charming clothes are also found at other fashion buildings, I didn't get any clothes at Harajuku",Spanish
It is very hard to say who is better than one another.,"It is very hard to say which one I like better. [It is strange to say that one person ""is"" better than another. It sounds more natural to talk about your own personal preferences regarding them.]",Spanish
Bad point is that It's too hard and I can't reflect an idea of others.,"One bad point is that it's too hard and I can't reflect an idea of others. (or ""...can't reflect the ideas of others."")",Spanish
"When I visited Tottori desert, it was beautiful blue sky and sea,and desert.","When I visited Tottori desert, there was a beautiful blue sky, sea,and desert. Saying ""tottori desert"" implies there is a ""desert"", so you probably don't need to mention ""desert"" a second time.",Spanish
"The club is still fledgling, so it has no system to take over the know-how of cycle maintenance and club operation.","The club is still fledgling, so it has no system to take over the know-how of cycle maintenance and club operation. ""take over"" implies that there was something before it. You should use ""take care of"" or ""handle"". ""know-how"" means ""the knowledge of how to do something"" and is not correct. You can use ""logistics"", or better yet just omit ""the know-how"". ""cycle"" can be used now, since your reader knows that you're referring to a bicycle.&nbsp;",Spanish
"On top of that, it was not so unusual for me.","On top of that, (it was not so unusual for me). The phrase is not wrong, but in terms of common speech patterns, here are some alternatives that you might want to consider : (I didn't find it particularly spectacular.)/(I didn't find it that unusual.)",Spanish
"I stood up, went to the kitchen and saw this cute little fluffy nubbin.","I stood up, went to the kitchen and saw this cute little fluffy nubbin. (I personally have not heard of ""nubbin"" before, so I cannot speak to its proper use here. The Internet tells me ""nubbin"" usually refers to fruits or corn.)",Spanish
"I was very unfocus to listen carefully to the records, though I knew that each section played only once.","I was very unfocused trying to listen carefully to the recordings, though I knew that each section played only once. (""record"" sounds like ""vinyl record"". Perhaps they use them there but it is rare in America.)",Spanish
It's only a toy .,they are only toys! . [following the previous sentence i feel that this sentence is supposed to be emphasized with a '!'],Spanish
this is my first time,"This is my first time on Lang-8. (You may want to change this as ""first time"" means first time having sex. XP But it's no big deal.)",Spanish
I have no room to be worried about my parents.(room being worried ok?),I got the time to be worried about my parents. (is it ok to say 'room being worried' like this ?),Spanish
(maybe I can't use word 'afford' because it is used for economical things?),"Actually you can use 'afford' here. ""I can't afford to worry about my parents.",Spanish
Sometimes it takes a week to complete the trip (right and back way including).,"Sometimes it takes a week to complete the trip (there and back, inclusive). That is called the ""round trip."" You could say: ""Sometimes it takes a week to travel round trip."", or ""Sometimes it takes a week to make the round trip.""",Spanish
Maybe I will write something on Azerbaijan later.,"Maybe I will write something on Azerbaijan later. It is better to say, ""something Azerbaijan,"" but using ""on"" this way is not unusual.",Spanish
"This fable ironically depicts the hypocrisy of Ye Gong because he was actually afraid of dragons, but he had pretended to like them.","This fable depicts the hypocrisy of Ye Gong, who professed a love for dragons but was actually afraid of them.",Spanish
Do study until 0 am!,"Study until 12 am! ((In military/Japanese time, it's 0:00. In American 12-hour time, it's 12:00a. Earlier you said 9:00p so I corrected the time here to match the same timekeeping method.))",Spanish
"He wasn't black neither blond nor roux, but he had rose tain, he had a face shined with glow (nour).","He wasn't black neither blond nor roux, but he had rose tain, he had a face shined with glow (nour). (His hair wasn't black, blond, or red, but he had a rose tan, and his face shined with a glow.)",Spanish
"I don't know, actually I did't like touch merchandises but why am I changed my mind??","I don't know, I actually didn't like touch merchandise. Why have I changed my mind?? [[The word ""merchandise"" isn't used very frequently. A better word to use in this scenario is ""screens"". ""I used to dislike touch screens"" sounds more natural.]]",Spanish
"Could you tell me these, especially about the word ""saline""?","Could you tell me these, especially about the word ""saline""?""Saline"" is sterilized saltwater sometimes used for medical purposes. It is often called ""saline solution"" (I have never heard ""saline water"". People also use saline solution to store their contacts when they are not being used. Saltwater would be used for what you are talking about with your apples. I hope that helps!",Spanish
You should stay at home and let's eat croquette at supper.,"You should stay at home, and we can eat croquettes for supper. I added ""we can"" because your original line wanted to sound more inviting and warm. You may also want to consider ""You should stay at home instead, and eat croquettes for supper."" Whereas, this line sounds more like someone who's giving advice.",Spanish
Shinsyu- is a part of Nagano prefecture.,"Shinsyu-soba (here, I wasn't sure if you were explaining what ""Shinsyu"" is or if you just forgot to type in ""soba"") is a part of Nagano prefecture.",Spanish
I tryed to see a squirrel nearer me today.,I tried to see a squirrel nearer me today. depending on whether you are moving to the squirrel or getting the squirrel to move to you this could be. I tried to get a squirrel to come closer to me today or I tried to get closer to a squirrel today,Spanish
"However, I couldn't fight against this feeling and I said I am sorry.","However, I couldn't really figure it out, so I just chatted ""I'm sorry."" < Don't over-apologize (habit of Koreans). You should just send a friendly ""Hello"" in the first chat and get to know someone slowly. The internet is a scary place and you're not the only nervous person.",Spanish
There are many benefits you can get by using a credit card.,Using a credit card can have many benefits.,Spanish
The main reason with this malfunction is that a film has a loose contact with other part or is tore with your harsh treatment.,"The main reason this malfunctions is that the film, which has a (rather/somewhat) loose contact with other part of the phone, tears if not handled carefully.",Spanish
"While putting packages in the container, we can control a conveyer to move back and forth and you can even make it get in the container so that we can do our work efficiently and conveniently.",We can control the movement of the conveyer belt while putting packages into the containers. This helps us make sure we get the product into the container (competely) and helps us work efficiently.,Spanish
I used to enjoy sheer bliss under my grand parents.,I used to be really happy staying at my grandparent's house. [Is this what you mean?],Spanish
"if I eat Cup-O-Noodle-Soup too much, I find my bowel movement become bad.","If I eat Cup-O-Noodle-Soup too much, I tend to get irregular. (In America, ( I think in the western world)...we don't discuss our bowel movements publicly. We might say ""I feel irregular"", or to close family/friends only - or to a doctor, ""I'm constipated"", or ""I have diahrrea""... if we have a change in our bowel movements.)",Spanish
"Knowing ""I'm full or I'm stuffed"" seems to be not enough to study English.","Knowing (just/only) the expressions, ""I'm full"" or I'm stuffed"" in English doesn't seem to express enough of what I feel after I eat a big meal.",Spanish
-You are giving me so many compliments that I'm getting egoistic about myself.,-You are giving me so many compliments that I'm getting really full of myself. < No we don't say this. Americans love compliments. Ha ha.,Spanish
"Does the word ""performance in financial transaction is accumulated(or improved)"" sound weird?","Does the word ""performance in financial transaction is accumulated(or improved)"" sound weird? Yep... I have no idea what you mean. I think you means ""As you buy things and continue to may positive credit card transactions, your credit rating will improve."" < but I'm not sure.",Spanish
"We've worked very hard without any interval, I think our manager would not blame us if we catch our breath now.","We've worked very hard without any (a) break, so I think our manager wouldn't mind if we took a break. (catch our breath is used properly here, but we don't really say that at work.)----------- Do you mind if I catch my breath?!",Spanish
"Wikipedia wrote she have Danish origins, we certainly don't see that in this picture (but how sure can we be when we know how much the makeup and the shaders affect the colors of the photo?).","Wikipedia wrote (wikipedia can't write, people can write, so maybe ""Wikipedia says she is of Danish origins"" she has Danish origins, we certainly don't see that in this picture (but how sure can we be when we know how much the makeup and the shaders affect the colors of the photo?). Shaders? What's that meant to be? Shadows?",Spanish
"The participants only have 1 euro a day, it actually means they ain't got no money (or ain't no money?","The participants only have 1 euro a day, it actually means they ain't got no money (or ain't no money? ""Ain't"" is mostly used in the south-east US (often just called the South), so it sounds odd from anyone who isn't from there (even me, from Boston!). ""Actually"" has to mean that something is true. If they have 1 euro per day, it isn't true that they don't have any money. They have 1 euro! You can say, ""In effect, it means that they have no money"" or ""They have almost/practically no money."" Double-negatives (are not = ain't.... no) are not standard English, and only used in certain dialects like Southern US English.",Spanish
Winning the challenge makes you not will be eliminated whereas losing the race eliminates you.,"Winning the challenge makes sure that you not will be eliminated, whereas losing the race forces you to leave the show. In the US versions of these shows, they use the word ""immunity"" to describe being unable to be eliminated. It's the same way to describe how you can't get a disease - maybe because you were vaccinated, or because you had the disease before.",Spanish
The series doesn't respect history.,"The series doesn't respect history. If you want to talk about how closely it follows history, say ""... doesn't accurately reflect the history."" If you want to say that it the movie is disrespectful towards history (makes up crazy things that never happened, etc.), then ""respect"" is the right word.",Spanish
"Some people yell they don't like the serie because of violence, sex, instead of a good scenario.","Some people complain that they don't like the series because it has violence and sex, rather than a good story . Most of these changes are minor, although ""series"" is both singular and plural (""The author wrote two popular series of books, ..."") ""Yell"" usually refers to actually using a loud voice. You can't really yell on the internet (UNLESS YOU WRITE IN ALL CAPS, BUT THAT'S ANOTHER STORY), so ""complain"" is better.",Spanish
"Because tonight I'm fedding up with talking about movies or video games in whole, I choose to only talk about characters.","Because tonight I'm fed up with talking about movies or video games, so I choose to only talk about characters. ""Fed up"" works like an adjective, so it never changes tenses. The ""so"" tells readers that you're going to say something that contrasts with what you previously said, but is still a consequence of it. In a sentence ""A, so B"", B wouldn't be possible or make sense without doing/knowing A. I didn't pick ""however"", which is similar, because that doesn't imply consequence like ""so"" does.",Spanish
"I unthinkingly wrote a little bit long essay, so I'll stop writing this time.","I have accidentally wrote too long of an essay, so I'll just stop here.ORI accidentally wrote more than I had expected to at first, so I'll stop here.",Spanish
I'm going to go USA,"I'm going to go the USA in 3 months, so he told be I better get used to drinking alcohol in order to make friends.",Spanish
Providing areas for smoking is not good solution but I believe smoker notice that we don't need cigarettes in our life,"Providing areas for smoking is not agood solution. Instead of this, we should be educating young people not to start smoking so we dont need to encourage people to quit in the future.",Spanish
"On Sunday's breackfast time, I cannnot eat a breakfast because I felt sick my stomach.","On Sunday's breackfast time, I cannnot eat a breakfast because I felt sick my stomach. (On Sunday morning, I could not eat breakfast because I had a stomachache.",Spanish
This May 8 is my BF's 25th birthday.,This May 8 is my boyfriend's 25th birthday. *It's better to use the full word instead of BF. We generally only use that when texting or in really informal conversations,Spanish
"As with music listening ears, and even look at pictures, I think, have common powers as well.","it's better to say, "" Just like listening to music, or looking at pictures, they have to power to change our feelings",Spanish
in such place name fukuoka.,"Right here, you want to say I was born in south Japan in a city called Fukuoka.",Spanish
"I '' No, I'm sorry but I have a bullshit commitment.''","I '' No, I'm sorry but I have a bullshit commitment.'' Hahaha, this sentence made me laugh :) because 'bullshit' is so casual and 'commitment' sounds so business-like :) I guess it'd sound more natural if you said 'a bullshit meeting' or something; that would mean that someone (your boss, etc) said you have to go to the meeting but you didn't want to or think it was necessary",Spanish
"Pleeaaz!!I'm in a hurry to improve my English,because I cannot fallow the class everyday.",Pleeaase help me!! I can't understand what's going in my class!,Spanish
"My school is far from my house,it took 1hour and 15minutes by subway.","My school is far from my house, it takes me an hour and 15 minutes by subway. [If you went to school only once and were describing that trip, you would use 'took'. Since you go to school everyday and are making a general statement as to the distance, you would use '... takes me an hour ...'. It is not incorrect to say ""... takes me 1 hours and 15 minutes ..."" but we usually say ""an hour""]",Spanish
I am so hot everyday.,"(Since it's not as important to the sentence to mention that you enjoy traveling, I thought you can omit that part and combine the last three sentences!)",Spanish
"However Japanese government needs to resource for revival, so I propose that we should gain income tax tentatively, for example just three years that we could agree to cooperate for revealing Japan.","However, the Japanese government needs resources for revival, so I propose that we increase income tax gradually. For example, we could agree to reveal Japan over three years. I'm not sure what you mean by ""reveal."" Do you mean that you want to reveal a tax plan?",Spanish
It brings me pain and suffering but I look forward to daily doing.,"It brings me pain and suffering but I look forward to doing it daily .* you can also use ""discomfort"" a lesser degree of pain and suffering.",Spanish
"i used the milk box made a tissue box , after i found just enjoy ur life , and then you can find many things are interesting .","Imade a tissue box to use milkbox, i found just enjoy ur life , and then you can find manyinterestingthings",Spanish
"I have 4 class for this semester but I have to do my study, so I'm very busy.","""I have 4 classes this semester but I also have to do my studies, so I'm very busy."" Because you have more than 1 classes, you must make ""class"" plural, so it would be ""classes"". You want to show that in addition to having 4 classes, you have studies too. So, you would need to add the word ""also"" in there. When ""study"" is used as a noun (as it is in your writing), it is usually plural, so always ""studies"".",Spanish
I lost my power(energey) and concentration due to heavy cough.,I became lethargic and couldn't concentrate due to a heavy cough.,Spanish
I will be traning about this methd to read en english newspaper someday.,I'll be practicing this skill so that I can use it on an English newspaper someday.,Spanish
This method is also likely to use for person who would like to write something in a second language.,This method is also likely to use for person who would like to write something in a second language. A person who would like to write something in a second language is likely to use this method.,Spanish
"BTW, I'll take the TOEIC exam tomorrow.","BTW (informal writing only! don't write this on the exam!), I'll take the TOEIC exam tomorrow.",Spanish
"While a work volume for which I'm responsible increases, I gradually couldn't spare enough time for studing English.","The volume of the work that I'm responsible for increased, and thus, I couldn't spare enough time to study English. OR Because my workload has increased, I couldn't find time to study English.",Spanish
"So I wanna improve the time keeping skill for myself, together with learning English.","So I want to improve my time management skills while (along side) learning English.It's okay to use 'wanna,' but it is mostly kept to spoken English.",Spanish
Financial section have to divide into limited budget into some Brands.,", as the financial section is the one which must discover how to spread limited budgets across multiple brands. (Create a more complex introductory sentence. The first sentence of each paragraph should rightly contain some kind of comparison, contrast, correlation, analogy, or evaluation, usually with a non-standard conjunction of some kind. Consider: your main point should speak to your reader in a way that entices them, so that they want to hear more. Careful prose challenge your reader, such that they must read on to discover whether or not what you are saying could possibly be true. Whether it is or is not true, they should feel as though they have gained some kind of knowledge by interacting with you and your works.)",Spanish
"Secondly,financial section needs to forecast the business sales.","Second, the financial section must be able to forecast the business' sales. (People don't really use firstly and secondly a lot. These words sound ridiculous, and they don't really apply here. ~ly means ""-like"". How can something be first-like and second-like? It's either first and second or unordered. It makes a person sound confused when they needlessly add ""ly"" to the end of words. If there is really a priority, use ""first"" and ""second"". If neither of these things is more important than the other, don't use a numbering system.)",Spanish
I like playing SHOGI and othello since I was a child.,"I have enjoyed playing Shogi and Othello since I was a child. (There's just a tense error. ""Have ~ed"" means you started in the past and still continue to. ""Like playing"" doesn't work with ""since"". ""Like ~ing"" means you like something, but it gives you no option to express when you started to like it.)",Spanish
"When I play that table games, I have to need assuming the present situation and forecasting rival.","When playing these games, forecasting my rival's moves in contrast to the developing scenario becomes essential. (Create strong themes by putting words like ""forecasting"" at the beginning of the sentence. If your interviewer cuts you off before you complete your sentence, you will have said a powerful word rather than just ""I"". ""Developing"" sits better than ""present"" because a developing situation can exist in the past, and a present situation can only exist right now. I chose the word ""scenario"" because ""situation"" is a word to be used when something is awkward. It doesn't seem that you would feel awkward when doing something that is apparently inherent to your nature as an predominantly analytical thinker.)",Spanish
"Japan is greatly to contributing to decrease CO2, but I want America can cooperate more with it.","Japan is greatly contributing to the decrease of carbon dioxide, but I want America to cooperate more, (*You can write CO2 if you want, but I think ""carbon dioxide"" spelled out is better.)",Spanish
"From April, I will be a junior.(3rd grade at university)","In April, I will become a junior.(3rdyear) (A junior is also a third year in high school, but because you already mentioned that you are a University student, you don't need to specify it in this sentence.)",Spanish
a baby was born.,a baby is born. [I recommend that you use the present tense since lines 1 and 2 are in present tense.],Spanish
"However,most of chinese youngster , like me , who doesn't receive the train about critical thinking and self-examnation","However,most of Chinese youth like me have not been trained on how to think self-reflexively and critically.",Spanish
"Well, we can watch a Gemini meteor stream today in Japan.",", By the way, today in Japan we will be able to see (or watch) a meteor shower.",Spanish
The study abroad experience will be the first step to achieve my dream.,Studying abroad will be the first step to achieve my dream. Or. Experiencing what it's like to study abroad will be the first step to achieve my dream.,Spanish
However It was quite difficult to sell my illust cards.(hahaha),.(hahaha),Spanish
"Because of days are good of the weather, however the sky is very early bright.","Because of days are good of the weather, however the sky is very early bright.It seems you want to say: Because the days have good weather, however the sky is bright very early.",Spanish
So I walked for an hour today.,"So I walked for an hour today.(Note: I THINK that in English, ""dieting"" is just about food, like eating less, or eating healthier, or stuff. Dieting doesn't mean exercising. But that's not very important.)",Spanish
#NAME?,- go to the man and give him his money back because Islam tells us to be fair to* all people. (give money back = return money; *I hope that this is what you were trying to say),Spanish
Round pendant and hat of [country name] is an amulet?,"Are the round pendant and hat of [country name] called ""amulets""? [I am guessing here-- I don't know what meaning you intended.]",Spanish
I hadn't know importance of pillow for a long time.,"For a long time, I had not realised how important having a good pillow was.",Spanish
"I have collected some of my favorite Tang poems,and the English translation of them,Premier Wen Jiabao really likes to use Ancient Chinese poetry,if I want to be a great interpreter or translator,I must know how to use them as fruently as mother tongue.","I have collected some of my favorite Tang poems,and the English translation of them,Premier Wen Jiabao really likes to use Ancient Chinese poetry,if I want to be a great interpreter or translator,I must know how to use them as fruently as mother tongue.I have collected some of my favorite Tang poems and the English translation of them. Premier Wen Jiabao really likes to use Ancient Chinese poetry. If I want to be a great interpretor or translator, I must know how to use them as fluently as the mother tongue.{in a sentence using the word ""and"" to connect two thoughts is okay. In this case you do not have to use a coma (,) to separate the thoughts.}",Spanish
"Today I shall show you some Tang pomes,so that you can learn Chinese deeply.","Today I shall show you some Tang pomes,so that you can learn Chinese deeply. Today I shall show you some Tang poems so that you can learn to understand Chinese more deeply.",Spanish
I missed last class and I also know I am not following the class well.,I missed last class and I know I am not following (understanding) the class well. >I missed last class and I know I am not following the class well.,Spanish
"Even though my family is ingathering during a big holiday, I didn't go the family home...","Even though my family is ingathering during a big holiday, I didn't go the family home...Even though my family is ingathering during a big holiday, I didn't go to the family house...",Spanish
But I think this is sometimes not good for wisdom.,"But I think this is not alwaystimes n good. (Can be combined with the sentence above and rewritten as: ""The Japanese tend to avoid discussing their opinions with others, and although it may lead to less conflict, I don't think this is always good.""",Spanish
Then I went out to shopping and more.,"Then I went out to shop and more. You don't modify the verb if the verb is followed after ""to"". Eg. I returned home It was tiring",Spanish
"My hometown is famous for a shochu that is made from sweet potatos,rice,soba,and so on.","My hometown is famous for a shochu that is made from sweet potatoes, rice, buckwheat, and other ingredients. You don't have to finish with 'and so on' if you are doing something that would be a list with nani ya nani ya in Japanese - you could just have said '.....rice and buckwheat."" to end.",Spanish
Put eel cubes in a bowl and preserve them in wine for 10-30 min.,"Put eel cubes in a bowl and marinade them in wine for 10-30 min. (To ""preserve"" something is to prolong its shelf life, meaning it won't mold or spoil for an extended period of time, like pickling vegetables or making jam out of fruits. Marinading is to soak something in a liquid until it absorbs the flavor.)",Spanish
I'm not sure if I'm right.,"I'm not sure if I'm right. (It's true. Frying vegetables oxidizes its sugar in a process called ""caramelization"". Being a chemist you should be familiar with the Maillard reaction ;P It's what makes onions translucent and sweet instead of bitter when they're cooked.)",Spanish
"reduce the fire to Min, keep the water boiling slowly until the pork was totaly cooked through.","Reduce the flame to low, keep the water boiling gently until the pork is totally cooked through. (You would probably need to cover the pot to do this, right? Unless you mean the flame should be a medium-low, a low flame doesn't usually keep a boil rolling for long. Unless you mean to simmer the pork, which would mean keeping the temperature right under a boil but not an actual boil. Also, should it really be cooked to done? It seems like a second round of cooking would rob it completely of its fat and make it chewy and tough if you did that...)",Spanish
"However, in this moment, as I am still studying I can't work full time and I do not have a great income to afford the Course.","Currently, as I study and build talents for developing our future leaders, I am unable to also work full time.",Spanish
"If I go for a master, I am not able to get married next year.","If I go for a Masters, I may not be able to get married next year, but If I get married, then I will have to move to Korea and start my own family right away.",Spanish
#NAME?,"-We have varied products for your options. (not sure if I would use the term varied in this sentence, I think I would still use various. Try ""Our products varied according to their choice"" )",Spanish
#NAME?,- You can change the color later . (There is a rule that says we aren't supposed to end a sentence with a preposition),Spanish
"However, I just like BSS's female vocal, such as Feist.","I like BSS's female vocal, such as Feist. NOTE: You have already used ""I like"" on the previous sentence, so you can try other vocabulary to make your paragraph more interesting. For example: ""Feist is the female vocal of BBS, which I enjoy the most"".",Spanish
It seems like I'm not really a post-rock fan.,"like I'm not a post-rock fan. NOTE: Don't use ""really"", ""just"" too much in your article. Most of the time, your sentence will still work without these vocabulary, and will be easier to read.",Spanish
"Well, everything is easy to type in my native language, but when I try to figure out in English, not translating, I just don't know what to say...","Well, everything is easy to type in my native language, but when it comes to writing in English, I don't know what to say. NOTE: 1. Running sentence. One sentence should only have one idea, you should separate different ideas into different sentence. 2. ""not translating"" is confusing. You can eliminate it in this sentence.",Spanish
and I feel confortable that look sun set.,"It's comforting to see the sunset. (Relaxing, maybe?)",Spanish
I'd like to study English and read books and make a good muscle.,"I'd like to study English read books and make a good muscle.*when you have multiple items you want to discuss only the last item uses the word and to combine it, the rest are just separated by a comma. You can put and in between the items you are discussing if you want to emphasize the items but usually this makes it sound like a run on sentence.",Spanish
"Its length is deference depending every year and this year has two usual day during Golden week, so if you take these holidays, it'll become 10days.","Its length is different every year and this year has two usual days during Golden week, so if you take these holidays, it'll become 10days. (If you wanted to use the word ""depending"" then the sentence would start like this, ""It's length is different depending on the year"")",Spanish
"My plan is going to school in Cairns, so I'll have classes on ordinary days that it to say I have to study and have exams, but I'd like to spend wonderful time with my host family on weekends.","I'm planning to go to school in Cairns. I'll have classes on weekdays, so I have to study and take exams, but I'd like to spend wonderful time with my host family on weekends.",Spanish
"A little thing can be wonderful thing for her and then, her reactions are so pretty!","A little thing can be wonderful for her and her reactions are so ! (Normally one would not use ""pretty"" to describe a reaction to something.In this case ""great"" sounds more natural.)",Spanish
I want to check this sentence because My kettle was not working and I will give a request sheet to a real estate agency.,"I want to check this sentence because my kettle has not been working and I will give a request sheet to a real estate agency. [You can also say ""is not working,"" as in your title. Saying ""it was not working"" suggests that it is now working again, since the plain past ""was"" suggests that the state of ""not working"" ended some time in the past. ""It has not been working"" says that the state continues up to the present moment.]",Spanish
"So, they need ease of use.","So, both need ease of use. [or] Both groups benefit if it is easy to use. [or] Ease of Use benefits both groups.",Spanish
After that I cooked a prawn fried rice.,"After that I cooked some prawn fried rice. ['Rice' is like 'sugar', it is not countable. I cooked prawn fried rice / I cooked some prawn fried rice / I want sugar in my coffee / I want some sugar in my coffee.",Spanish
Raymond who decided to hire me.,"Thanks to my employer, Mr. Raymond, my worries are over.",Spanish
Those are the context he was writing and growing affection about living in Korea.,I am not sure what you are trying to say here. sorry.,Spanish
I have diligence and puntuality to hand in projects in time.,"I have diligence and punctuality in handing in projects on time. Note: Usually when you complete something within the given deadline, it's referred to as being 'on time'. 'In time' is used more for when you're rushing to a destination and you arrive to e.g. catch the train or something. (Heheh sorry I'm not very sure how to explain.)",Spanish
I should come up with sprouted brown rice for weekday's lunch.,"I sprouted brown rice forday's lunch. I don't understand what you mean by ""weekday's"". Do you plan to have the same meal every day this week?",Spanish
I read in Starbucks coffee at night.,"After it got dark, I went to read in a Starbucks coffee shop.",Spanish
That drama appear many people who have psychic ability.,"Many people who have a psychic ability appeared in the drama. (Since you said it was the last episode, I would say ""appeared"" instead of ""appear."")",Spanish
"Having maken the determination to find my fortune in Beijing, I am going to get on the train heading for the capital after several days.","Having made the decision to find my fortune in Beijing, I am going to get on the train heading for the capital after several days.if you wish to use determination:Determined to find my fortune in Beijing, I am...Having the determination to find my fortune in Beijing, I am...",Spanish
"For example, ""I'll study accounting this year."" or ""I'll go abroad and try my English this summer."" I decided to study law this year, for I'm very interested in it through my work.",Great - the only thing you could change slightly would be 'as I've got very interested in it through my work'.,Spanish
"I hear we have to wait very long time, every day.","I hear we have to wait very long time, every day.I heard we would have to wait a very long time, no matter the day.",Spanish
"It was the first time ,I ate such a delicious Raumen.","It was the first time ,I ate such a delicious Raumen.It was the first time I had eaten such delicious ramen.a delicious ramen implies that only one was eaten but you had two kinds so you drop the article.",Spanish
So I have experienced going through the small house which is full of safe smog.,"So, I got to experience going through a small house which is full of safe smoke. (What you wrote was grammatically fine, but I think this sounds more natural. Also, ""smog"" generally refers to a specific pollutant from cars and industry, not to just any type of smoke.)",Spanish
TOEIC test score 660 is the best score I ever get .,A [Quantity has to be indicated.] TOEIC test score of 660 is the best score I have ever gotten. [The past tense has to be used because it refers to a score you obtained in the past.],Spanish
"But what frustrated me is that, the rules allow a group with 3-5 people in it,and after winning the game,our captain added another two people in the membership list behind me and the other member's back.","But what frustrated me is that the rules allow a group with 3-5 people in it, and after winning the game, our captain added another two people to the membership list (Many English speakers talk this way, but for truly proper grammar, you should say ""behind the other members' and my backs."" I'll admit, it sounds a little awkward. XD)",Spanish
"But our captain do it just to earn his face,to make the two people own him.","But our captain did it just to earn face (English speakers will understand this, but I think ""face"" is really a foreign concept to us. It would be more natural to say, ""Our captain did it just to look good"" or ""for his pride""), to make the two people own(?? do you mean ""owe""?) him.",Spanish
"Second,someone who have great English skill will have big choice of future jobs.","Second, someone who has great English skills will have a big choice of future jobs.Secondly someone that is fluent in English will have a major advantage when it comes to future job options.",Spanish
"The one who ever never been failed, the man is usually do nothing.","People who never fail are usually people who never attempt anything. (An accurate litteral translation would say ""...who never do anything."" but if I have understood the meaning of the quote, it sounds better expressed using 'attempt' instead of 'do'.)",Spanish
I have to be more patiece.,"I have to be more patient. ('I have to learn to be more patient.' would be a more accurate translation. Patient is an adjective and patience is a noun, so you *are* patient, but you *have* patience. You could say, 'I have to learn to have more patience.')",Spanish
"My grandfa said ""Three patiece could protecting murder"" (It's an old Korean saying)","My grandpa said, ""Having three lots of patience could save you from murder."" (It's an old Korean saying.) (Perhaps 'Three lots of patience could be enough to save you from murder.' would be better. It's a difficult phrase to translate!)",Spanish
Time is too fast to recognize it.,Time is too fast to recognize it.I would combine this sentence with the previous one:Time goes by so fast that I didn't realize today is the last day of November.,Spanish
It is very difficult to communicate with aliens.,"It is very difficult to communicate with people from other cultures. ""Aliens"" has various meanings, it's better to say this in another way.:)",Spanish
It has become easier for us to know what the intellectual people think about some issues due to IT technologies.,"It has become easier for us to know what intellectuals think about due to technology. (I think this can be rewritten to: Because of technology, it has become easier for us to know what other intellectuals do)",Spanish
